Domain,category,Length,ExtensionScore,SpecialCharactersCount,DictionaryWordsBroken,EditDistance,AvgMonthlySearchVolume,IndividualWordsCount
pettiscountysheriff.com,2,19,3,0,"['PET', 'TIS', 'COUNTY', 'SHERIFF']",0,0,4
rawgossip.com,2,9,3,0,"['RAW', 'GOSSIP']",0,0,2
nuclean.com,2,7,3,0,"['NU', 'CLEAN']",0,5000,2
zerohero.com,2,8,3,0,"['ZERO', 'HERO']",0,5000,2
thegoodiebag.com,2,12,3,0,"['THE', 'GOODIE', 'BAG']",0,50,3
shopvalley.com,2,10,3,0,"['SHOP', 'VALLEY']",0,500,2
vipautocenter.com,2,13,3,0,"['VIP', 'AUTO', 'CENTER']",0,5000,3
cbd-lab.com,2,7,3,1,"['COD', 'LAB']",1,0,2
medicaldevelopments.com,2,19,3,0,"['MEDICAL', 'DEVELOPMENTS']",0,0,2
syntox.com,2,6,3,0,"['SYN', 'TOX']",0,500,2
localvets.com,2,9,3,0,"['LOCAL', 'VETS']",0,500,2
topinsurancequotes.com,2,18,3,0,"['TOP', 'INSURANCE', 'QUOTES']",0,0,3
vurk.com,2,4,3,0,['LURK'],1,500,1
westacre.com,2,8,3,0,"['WEST', 'ACRE']",0,5000,2
gymcare.com,2,7,3,0,"['GYM', 'CARE']",0,500,2
meritfinance.com,2,12,3,0,"['MERIT', 'FINANCE']",0,50,2
kautek.com,2,6,3,0,['KATE'],2,500,1
thestationhouse.com,2,15,3,0,"['THE', 'STATION', 'HOUSE']",0,50,3
solarcookbook.com,2,13,3,0,"['SOLAR', 'COOKBOOK']",0,0,2
kendallplace.com,2,12,3,0,"['KEND', 'ALL', 'PLACE']",0,0,3
hearnsay.com,2,8,3,0,"['HE', 'ARN', 'SAY']",0,0,3
thearchiteks.com,2,12,3,0,[''],12,0,1
everyrent.com,2,9,3,0,"['EVERY', 'RENT']",0,50,2
morehomeinfo.com,2,12,3,0,"['MORE', 'HOME', 'INFO']",0,0,3
unityinsurance.com,2,14,3,0,"['UNITY', 'INSURANCE']",0,5000,2
youbegin.com,2,8,3,0,"['YOU', 'BEGIN']",0,0,2
speakertour.com,2,11,3,0,"['SPEAKER', 'TOUR']",0,0,2
magnamedical.com,2,12,3,0,"['MAGNA', 'MEDICAL']",0,50,2
bonuslink.com,2,9,3,0,"['BO', 'NU', 'SLINK']",0,50000,3
turkishlawyers.com,2,14,3,0,"['TURKISH', 'LAWYERS']",0,0,2
mikedubs.com,2,8,3,0,"['MIKE', 'DUBS']",0,0,2
eluminis.com,2,8,3,0,"['EL', 'UM', 'IN', 'IS']",0,50,4
wikicook.com,2,8,3,0,"['WI', 'KI', 'COOK']",0,0,3
cool-tv.com,2,7,3,1,"['COOL', 'TO']",1,50000,2
school08.com,2,8,3,2,['SCHOOL'],0,0,1
cifinance.com,2,9,3,0,"['CIF', 'IN', 'ANCE']",0,50,3
narrowbanding.com,2,13,3,0,"['NARROW', 'BANDING']",0,5000,2
sliceprice.com,2,10,3,0,"['SLICE', 'PRICE']",0,500,2
goldenenglish.com,2,13,3,0,"['GOLDEN', 'ENGLISH']",0,50,2
patentanalysis.com,2,14,3,0,"['PATENT', 'ANALYSIS']",0,0,2
volokhconspiracy.com,2,16,3,0,[''],16,5000,1
manupconference.com,2,15,3,0,"['MAN', 'UP', 'CONFERENCE']",0,0,3
marketsale.com,2,10,3,0,"['MARKET', 'SALE']",0,50,2
gemiini.com,2,7,3,0,"['GEM', 'II', 'NI']",0,5000,3
commercialroof.com,2,14,3,0,"['COMMERCIAL', 'ROOF']",0,0,2
motorhomer.com,2,10,3,0,"['MOTOR', 'HOMER']",0,500,2
mygardenclub.com,2,12,3,0,"['MY', 'GARDEN', 'CLUB']",0,0,3
religionislam.com,2,13,3,0,"['RELIGION', 'ISLAM']",0,500,2
exregistry.com,2,10,3,0,"['EX', 'REGISTRY']",0,0,2
cajungrocery.com,2,12,3,0,"['CAJUN', 'GROCERY']",0,5000,2
antiqueservice.com,2,14,3,0,"['ANTIQUE', 'SERVICE']",0,0,2
ceconnect.com,2,9,3,0,"['CE', 'CONNECT']",0,500,2
welbi.com,2,5,3,0,['WELL'],2,5000,1
teatherapy.com,2,10,3,0,"['TEA', 'THERAPY']",0,500,2
backbelt.com,2,8,3,0,"['BACK', 'BELT']",0,50000,2
mycarmod.com,2,8,3,0,"['MY', 'CAR', 'MOD']",0,0,3
personalityclash.com,2,16,3,0,"['PERSONALITY', 'CLASH']",0,0,2
insurancedesk.com,2,13,3,0,"['INSURANCE', 'DESK']",0,500,2
hqrealestate.com,2,12,3,0,"['HQ', 'REALESTATE']",0,50,2
irstaxrepresentation.com,2,20,3,0,"['IRS', 'TAX', 'REPRESENTATION']",0,0,3
abdulbaha.com,2,9,3,0,"['AB', 'DU', 'LB', 'AHA']",0,5000,4
compliancealliance.com,2,18,3,0,"['COMPLIANCE', 'ALLIANCE']",0,5000,2
meritocracia.com,2,12,3,0,"['MERIT', 'OC', 'RA', 'CIA']",0,500000,4
cyberbus.com,2,8,3,0,"['CY', 'BER', 'BUS']",0,500,3
urequest.com,2,8,3,0,"['URE', 'QUEST']",0,50,2
sipmon.com,2,6,3,0,"['SIP', 'MON']",0,50,2
automaticsupply.com,2,15,3,0,"['AUTOMATIC', 'SUPPLY']",0,0,2
callcenterpros.com,2,14,3,0,"['CALL', 'CENTER', 'PROS']",0,5000,3
asphaltsealcoating.com,2,18,3,0,"['ASPHALT', 'SEAL', 'COATING']",0,0,3
nicoleblair.com,2,11,3,0,"['NI', 'COLE', 'BLAIR']",0,500,3
reklamfabriken.com,2,14,3,0,"['RE', 'KLAM', 'FAB', 'RIK', 'EN']",0,50,5
lendnova.com,2,8,3,0,"['LEND', 'NOVA']",0,50,2
7ime.com,2,4,3,1,['IME'],0,50,1
revolutiontraining.com,2,18,3,0,"['REVOLUTION', 'TRAINING']",0,500,2
brownmfg.com,2,8,3,0,"['BROWN', 'MFG']",0,500,2
survivalresearch.com,2,16,3,0,"['SURVIVAL', 'RESEARCH']",0,0,2
utilityenergy.com,2,13,3,0,"['UTILITY', 'ENERGY']",0,0,2
botanicalprints.com,2,15,3,0,"['BOTANICAL', 'PRINTS']",0,500,2
cleaningservicesmanhattan.com,2,25,3,0,"['CLEANING', 'SERVICES', 'MANHATTAN']",0,0,3
4seniors.com,2,8,3,1,['SENIORS'],0,50,1
plantlink.com,2,9,3,0,"['PLANT', 'LINK']",0,500,2
squido.com,2,6,3,0,"['SQ', 'UI', 'DO']",0,500,3
virtualrealestateinvestment.com,2,27,3,0,"['VIRTUAL', 'REALESTATE', 'INVESTMENT']",0,0,3
clearviewoptometry.com,2,18,3,0,"['CLEAR', 'VIEW', 'OPTOMETRY']",0,0,3
retirementbydesign.com,2,18,3,0,"['RETIREMENT', 'BY', 'DESIGN']",0,0,3
winecheck.com,2,9,3,0,"['WINE', 'CHECK']",0,500,2
plantplace.com,2,10,3,0,"['PLANT', 'PLACE']",0,5000,2
nicholasschneider.com,2,17,3,0,"['NICHOLAS', 'SCHNEIDER']",0,0,2
notesoflove.com,2,11,3,0,"['NOTES', 'OF', 'LOVE']",0,0,3
shpci.com,2,5,3,0,"['SH', 'PCI']",0,500,2
lifelogging.com,2,11,3,0,"['LIFE', 'LOGGING']",0,5000,2
experienceflight.com,2,16,3,0,"['EXPERIENCE', 'FLIGHT']",0,0,2
realhappy.com,2,9,3,0,"['REAL', 'HAPPY']",0,5000,2
success21.com,2,9,3,2,['SUCCESS'],0,50,1
prodiag.com,2,7,3,0,"['PRO', 'DIAG']",0,5000,2
myloss.com,2,6,3,0,"['MY', 'LOSS']",0,500,2
utahparents.com,2,11,3,0,"['UTAH', 'PARENTS']",0,0,2
discountsunlimited.com,2,18,3,0,"['DISCOUNTS', 'UNLIMITED']",0,0,2
jobsandfreedom.com,2,14,3,0,"['JOB', 'SAND', 'FREEDOM']",0,0,3
citrusking.com,2,10,3,0,"['CITRUS', 'KING']",0,500,2
realdealgroup.com,2,13,3,0,"['REAL', 'DEAL', 'GROUP']",0,0,3
exhibitexpress.com,2,14,3,0,"['EXHIBIT', 'EXPRESS']",0,0,2
swicky.com,2,6,3,0,"['SW', 'ICKY']",0,500,2
bazaarindia.com,2,11,3,0,"['BAZAAR', 'INDIA']",0,50000,2
housecars.com,2,9,3,0,"['HOUSE', 'CARS']",0,500,2
jupiterexchange.com,2,15,3,0,"['JUPITER', 'EXCHANGE']",0,50,2
premierchemical.com,2,15,3,0,"['PREMIER', 'CHEMICAL']",0,0,2
appentrepreneurs.com,2,16,3,0,"['APP', 'ENTREPRENEURS']",0,0,2
patentangels.com,2,12,3,0,"['PATENT', 'ANGELS']",0,50,2
sigaming.com,2,8,3,0,"['SI', 'GAMING']",0,5000,2
furnitureresale.com,2,15,3,0,"['FURNITURE', 'RESALE']",0,0,2
miolaw.com,2,6,3,0,"['MI', 'OL', 'AW']",0,0,3
mudmonsters.com,2,11,3,0,"['MUD', 'MONSTERS']",0,5000,2
bloodtestsonline.com,2,16,3,0,"['BLOOD', 'TESTS', 'ONLINE']",0,50,3
dutchgold.com,2,9,3,0,"['DUTCH', 'GOLD']",0,5000,2
imodalair.com,2,9,3,0,"['IM', 'ODA', 'LAIR']",0,0,3
starwhite.com,2,9,3,0,"['STAR', 'WHITE']",0,5000,2
pwwlaw.com,2,6,3,0,"['PW', 'WL', 'AW']",0,0,3
bodyaction.com,2,10,3,0,"['BODY', 'ACTION']",0,50000,2
zavvie.com,2,6,3,0,"['ZA', 'VV', 'IE']",0,500,3
touchtemp.com,2,9,3,0,"['TOUCH', 'TEMP']",0,0,2
gakuran.com,2,7,3,0,"['GA', 'KU', 'RAN']",0,50000,3
recoveryfitness.com,2,15,3,0,"['RECOVERY', 'FITNESS']",0,0,2
drafty.com,2,6,3,0,['DRAFTY'],0,50000,1
coreai.com,2,6,3,0,"['CORE', 'AI']",0,500,2
salonsite.com,2,9,3,0,"['SALON', 'SITE']",0,500,2
hollywoodunion.com,2,14,3,0,"['HOLLYWOOD', 'UNION']",0,0,2
mightydeal.com,2,10,3,0,"['MIGHTY', 'DEAL']",0,50,2
andreabailey.com,2,12,3,0,"['ANDREA', 'BAILEY']",0,0,2
cedarridgeapartments.com,2,20,3,0,"['CEDAR', 'RIDGE', 'APARTMENTS']",0,0,3
laptopexpert.com,2,12,3,0,"['LAPTOP', 'EXPERT']",0,5000,2
firstcarbon.com,2,11,3,0,"['FIRST', 'CARBON']",0,500,2
possolution.com,2,11,3,0,"['POS', 'SOLUTION']",0,50,2
taxbug.com,2,6,3,0,"['TAX', 'BUG']",0,0,2
scificity.com,2,9,3,0,"['SCIFI', 'CITY']",0,50,2
movinghome.com.au,2,10,0,0,"['MOVING', 'HOME']",0,500,2
doughgirl.com,2,9,3,0,"['DOUGH', 'GIRL']",0,5000,2
nationalinsuranceadvisors.com,2,25,3,0,"['NATIONAL', 'INSURANCE', 'ADVISORS']",0,0,3
prizespin.com,2,9,3,0,"['PRIZE', 'SPIN']",0,0,2
optimalretirement.com,2,17,3,0,"['OPTIMAL', 'RETIREMENT']",0,0,2
lifestylehomebuilders.com,2,21,3,0,"['LIFESTYLE', 'HOMEBUILDERS']",0,50,2
properkeys.com,2,10,3,0,"['PROPER', 'KEYS']",0,0,2
customelectronicsystems.com,2,23,3,0,"['CUSTOM', 'ELECTRONIC', 'SYSTEMS']",0,0,3
serenitywellnesscenter.com,2,22,3,0,"['SERENITY', 'WELLNESS', 'CENTER']",0,0,3
printhink.com,2,9,3,0,"['PRIN', 'THINK']",0,500,2
movetomadison.com,2,13,3,0,"['MO', 'VETO', 'MADISON']",0,0,3
calimited.com,2,9,3,0,"['CA', 'LIMITED']",0,500,2
tatianasellshomes.com,2,17,3,0,"['TA', 'TI', 'ANA', 'SELLS', 'HOMES']",0,0,5
valueforyou.com,2,11,3,0,"['VALUE', 'FOR', 'YOU']",0,0,3
softtissuetherapy.com,2,17,3,0,"['SOFT', 'TISSUE', 'THERAPY']",0,5000,3
noelledesign.com,2,12,3,0,"['NO', 'ELLE', 'DESIGN']",0,0,3
ucharge.com,2,7,3,0,['CHARGE'],1,500,1
thisismyphoto.com,2,13,3,0,"['THIS', 'ISMY', 'PHOTO']",0,0,3
sportmyname.com,2,11,3,0,"['SPORT', 'MY', 'NAME']",0,0,3
latinointernet.com,2,14,3,0,"['LATINO', 'INTERNET']",0,0,2
getblockchainjobs.com,2,17,3,0,"['GET', 'BLOCK', 'CHAIN', 'JOBS']",0,0,4
bg9.com,2,3,3,1,['BE'],1,5000,1
fuelpods.com,2,8,3,0,"['FUEL', 'PODS']",0,500,2
eightly.com,2,7,3,0,"['EIGHT', 'LY']",0,500,2
o2.com.au,2,2,0,1,['O'],0,5000000,1
stockvideoclips.com,2,15,3,0,"['STOCK', 'VIDEO', 'CLIPS']",0,0,3
foundationattorney.com,2,18,3,0,"['FOUNDATION', 'ATTORNEY']",0,0,2
lovingawareness.com,2,15,3,0,"['LOVING', 'AWARENESS']",0,0,2
eastcoastcollege.com,2,16,3,0,"['EAST', 'COAST', 'COLLEGE']",0,50000,3
lilywater.com,2,9,3,0,"['LILY', 'WATER']",0,500,2
theonestudio.com,2,12,3,0,"['THE', 'ONE', 'STUDIO']",0,50,3
phoenix-international.com,2,21,3,1,"['PHOENIX', 'INTERNATIONAL']",0,5000,2
itserviceslondon.com,2,16,3,0,"['IT', 'SERVICES', 'LONDON']",0,0,3
thunderflash.com,2,12,3,0,"['THUNDER', 'FLASH']",0,5000,2
southeastindustrial.com,2,19,3,0,"['SOUTHEAST', 'INDUSTRIAL']",0,0,2
clubexplore.com,2,11,3,0,"['CLUB', 'EXPLORE']",0,0,2
workingfields.com,2,13,3,0,"['WORKING', 'FIELDS']",0,0,2
visitsalem.com,2,10,3,0,"['VISIT', 'SALEM']",0,500,2
innovativenow.com,2,13,3,0,"['IN', 'NO', 'VAT', 'IV', 'ENOW']",0,0,5
new-starts.com,2,10,3,1,"['NEW', 'STARTS']",0,0,2
onlinemoneybusiness.com,2,19,3,0,"['ONLINE', 'MONEY', 'BUSINESS']",0,0,3
crazyhope.com,2,9,3,0,"['CRAZY', 'HOPE']",0,50,2
aerowash.com,2,8,3,0,"['AERO', 'WASH']",0,5000,2
getskinnyplate.com,2,14,3,0,"['GET', 'SKINNY', 'PLATE']",0,50,3
tablewareuk.com,2,11,3,0,"['TABLEWARE', 'UK']",0,500,2
kalamera.com,2,8,3,0,"['KALAM', 'ERA']",0,5000,2
gourmetcravings.com,2,15,3,0,"['GOURMET', 'CRAVINGS']",0,0,2
twinmountains.com,2,13,3,0,"['TWIN', 'MOUNTAINS']",0,0,2
rodeoticket.com,2,11,3,0,"['RODEO', 'TICKET']",0,50,2
gooddr.com,2,6,3,0,"['GOOD', 'DR']",0,50000,2
whatsdifferent.com,2,14,3,0,"['WHATS', 'DIFFERENT']",0,0,2
webdesigncenter.com,2,15,3,0,"['WEB', 'DESIGN', 'CENTER']",0,50,3
smalllots.com,2,9,3,0,"['SMALL', 'LOTS']",0,0,2
agsrv.com,2,5,3,0,['AGGRO'],2,0,1
spiceuniversity.com,2,15,3,0,"['SPICE', 'UNIVERSITY']",0,0,2
wellbeingcoaching.com,2,17,3,0,"['WELLBEING', 'COACHING']",0,0,2
gsconsulting.com,2,12,3,0,"['GS', 'CONSULTING']",0,5000,2
wallsupply.com,2,10,3,0,"['WALL', 'SUPPLY']",0,500,2
fourbanger.com,2,10,3,0,"['FOUR', 'BANGER']",0,500,2
4701.com,2,4,3,4,[],0,5000,1
mediamom.com,2,8,3,0,"['MEDIA', 'MOM']",0,50,2
onestophandyman.com,2,15,3,0,"['ON', 'ESTOP', 'HANDYMAN']",0,50,3
tabootopics.com,2,11,3,0,"['TABOO', 'TOPICS']",0,0,2
kenkidd.com,2,7,3,0,"['KEN', 'KI', 'DD']",0,0,3
hanaworkspace.com,2,13,3,0,"['HA', 'NA', 'WORKSPACE']",0,0,3
weirconsulting.com,2,14,3,0,"['WEIR', 'CONSULTING']",0,0,2
leria.com,2,5,3,0,"['LE', 'RIA']",0,5000,2
acheimeucaro.com,2,12,3,0,"['AC', 'HEI', 'MEU', 'CARO']",0,0,4
externalaudits.com,2,14,3,0,"['EXTERNAL', 'AUDITS']",0,0,2
americanhearingcare.com,2,19,3,0,"['AMERICAN', 'HEARING', 'CARE']",0,0,3
tradermonkey.com,2,12,3,0,"['TRADER', 'MONKEY']",0,0,2
youexplore.com,2,10,3,0,"['YOU', 'EXPLORE']",0,50,2
mushroommadness.com,2,15,3,0,"['MUSHROOM', 'MADNESS']",0,500,2
colorimagination.com,2,16,3,0,"['COLOR', 'IMAGINATION']",0,50,2
marketingcards.com,2,14,3,0,"['MARKETING', 'CARDS']",0,0,2
buug.com,2,4,3,0,"['BU', 'UG']",0,5000,2
gamestadium.com,2,11,3,0,"['GAME', 'STADIUM']",0,500,2
lotuspureorganics.com,2,17,3,0,"['LOTUS', 'PURE', 'ORGANICS']",0,0,3
naturalherbals.com,2,14,3,0,"['NATURAL', 'HERBALS']",0,0,2
churchofmessiah.com,2,15,3,0,"['CHURCH', 'OF', 'MESSIAH']",0,0,3
weddingfurniture.com,2,16,3,0,"['WEDDING', 'FURNITURE']",0,500,2
grandcentrale.com,2,13,3,0,"['GRAND', 'CENTRALE']",0,0,2
droneflicks.com,2,11,3,0,"['DRONE', 'FLICKS']",0,0,2
spreadhealth.com,2,12,3,0,"['SPREAD', 'HEALTH']",0,500,2
blackequity.com,2,11,3,0,"['BLACK', 'EQUITY']",0,0,2
keetonland.com,2,10,3,0,"['KEE', 'TON', 'LAND']",0,0,3
artontime.com,2,9,3,0,"['AR', 'TON', 'TIME']",0,0,3
aegins.com,2,6,3,0,"['AE', 'GINS']",0,50,2
aromatherapy-essentials.com,2,23,3,1,"['AROMATHERAPY', 'ESSENTIALS']",0,500,2
auditlink.com,2,9,3,0,"['AUDIT', 'LINK']",0,50,2
cloudwith.com,2,9,3,0,"['CLOUD', 'WITH']",0,50,2
windsorcounty.com,2,13,3,0,"['WINDSOR', 'COUNTY']",0,0,2
cammodelpay.com,2,11,3,0,"['CAM', 'MODEL', 'PAY']",0,0,3
allaboutcolor.com,2,13,3,0,"['ALL', 'ABOUT', 'COLOR']",0,0,3
realtycash.com,2,10,3,0,"['REALTY', 'CASH']",0,0,2
mattgardner.com,2,11,3,0,"['MATT', 'GAR', 'DN', 'ER']",0,0,4
flashlogo.com,2,9,3,0,"['FLASH', 'LOGO']",0,50000,2
ccrnreviewcourse.com,2,16,3,0,"['CC', 'RN', 'REVIEW', 'COURSE']",0,0,4
chairdirect.com,2,11,3,0,"['CHAIR', 'DIRECT']",0,50,2
leaksafe.com,2,8,3,0,"['LEAK', 'SAFE']",0,500,2
hoodpranks.com,2,10,3,0,"['HOOD', 'PRANKS']",0,50,2
calmboop.com,2,8,3,0,"['CAL', 'MBO', 'OP']",0,0,3
axolt.com,2,5,3,0,['ABOUT'],2,5000000,1
technologyrefined.com,2,17,3,0,"['TECHNOLOGY', 'REFINED']",0,0,2
everydaystyles.com,2,14,3,0,"['EVERYDAY', 'STYLES']",0,50,2
seeqr.com,2,5,3,0,"['SEE', 'QR']",0,50,2
603000.com,2,6,3,6,[],0,500,1
richardbird.com,2,11,3,0,"['RICHARD', 'BIRD']",0,0,2
keweidi.com,2,7,3,0,[''],7,50,1
webbsparadisepoolsandspas.com,2,25,3,0,"['WE', 'BBS', 'PARADISE', 'POOL', 'SAND', 'SPAS']",0,0,6
classicalstations.com,2,17,3,0,"['CLASSICAL', 'STATIONS']",0,0,2
mikeking.com,2,8,3,0,"['MIKE', 'KING']",0,5000,2
picturemee.com,2,10,3,0,"['PICTURE', 'MEE']",0,0,2
mechanicalinsulation.com,2,20,3,0,"['MECHANICAL', 'INSULATION']",0,0,2
researchventures.com,2,16,3,0,"['RESEARCH', 'VENTURES']",0,0,2
usconnects.com,2,10,3,0,"['US', 'CONNECTS']",0,5000,2
bassdrumtechnique.com,2,17,3,0,"['BASS', 'DRUM', 'TECHNIQUE']",0,0,3
urbanecology.com,2,12,3,0,"['URBAN', 'ECOLOGY']",0,5000,2
printsandposters.com,2,16,3,0,"['PRINT', 'SAND', 'POSTERS']",0,0,3
yellowdrops.com,2,11,3,0,"['YELLOW', 'DROPS']",0,0,2
immunologyjournal.com,2,17,3,0,"['IMMUNOLOGY', 'JOURNAL']",0,0,2
pasadenaministorage.com,2,19,3,0,"['PAS', 'ADEN', 'AMINI', 'STORAGE']",0,0,4
absolutelyyou.com,2,13,3,0,"['ABSOLUTELY', 'YOU']",0,0,2
efifty.com,2,6,3,0,['FIFTY'],1,50,1
sugarbumps.com,2,10,3,0,"['SUGAR', 'BUMPS']",0,0,2
prestonmoon.com,2,11,3,0,"['PRES', 'TON', 'MOON']",0,0,3
adventureessentials.com,2,19,3,0,"['ADVENTURE', 'ESSENTIALS']",0,0,2
gmaconsulting.com,2,13,3,0,"['GM', 'AC', 'ONS', 'ULT', 'ING']",0,0,5
telfin.com,2,6,3,0,"['TEL', 'FIN']",0,5000,2
northeastcontracting.com,2,20,3,0,"['NORTHEAST', 'CONTRACTING']",0,0,2
tqst.com,2,4,3,0,['TEST'],1,50,1
warreng.com,2,7,3,0,"['WAR', 'RE', 'NG']",0,5000,3
proflyfishing.com,2,13,3,0,"['PRO', 'FLY', 'FISHING']",0,50,3
freechildsafekit.com,2,16,3,0,"['FREE', 'CHILD', 'SAFE', 'KIT']",0,0,4
energyefficientlights.com,2,21,3,0,"['ENERGY', 'EFFICIENT', 'LIGHTS']",0,50,3
emeraldsearch.com,2,13,3,0,"['EMERALD', 'SEARCH']",0,0,2
dukeslodge.com,2,10,3,0,"['DUKE', 'SLODGE']",0,0,2
karako.com,2,6,3,0,"['KA', 'RA', 'KO']",0,5000,3
sdstrans.com,2,8,3,0,"['SDS', 'TRANS']",0,0,2
smartjuice.com,2,10,3,0,"['SMART', 'JUICE']",0,5000,2
4starhotel.com,2,10,3,1,"['STAR', 'HOTEL']",0,50,2
metricity.com,2,9,3,0,[''],9,500,1
criticalpowerexchange.com,2,21,3,0,"['CRITICAL', 'POWER', 'EXCHANGE']",0,0,3
proximityplus.com,2,13,3,0,"['PROXIMITY', 'PLUS']",0,50,2
seniorhousingnetwork.com,2,20,3,0,"['SENIOR', 'HOUSING', 'NETWORK']",0,0,3
crsproducts.com,2,11,3,0,"['CRS', 'PRODUCTS']",0,0,2
vancouver-airport.com,2,17,3,1,"['VANCOUVER', 'AIRPORT']",0,500000,2
lungclinic.com,2,10,3,0,"['LUNG', 'CLINIC']",0,500,2
educationpages.com,2,14,3,0,"['EDUCATION', 'PAGES']",0,0,2
accuratescreens.com,2,15,3,0,"['ACCURATE', 'SCREENS']",0,0,2
mycyberschool.com,2,13,3,0,"['MY', 'CY', 'BER', 'SCHOOL']",0,50,4
fitnessforus.com,2,12,3,0,"['FITNESS', 'FO', 'RUS']",0,0,3
mastertone.com,2,10,3,0,"['MASTER', 'TONE']",0,500,2
doublevv.com,2,8,3,0,"['DOUBLE', 'VV']",0,50,2
payno.com,2,5,3,0,"['PAY', 'NO']",0,500,2
sculptedbodies.com,2,14,3,0,"['SCULPTED', 'BODIES']",0,0,2
imaginationdigital.com,2,18,3,0,"['IMAGINATION', 'DIGITAL']",0,0,2
piratependants.com,2,14,3,0,"['PIRATE', 'PENDANTS']",0,0,2
autumnflowers.com,2,13,3,0,"['AUTUMN', 'FLOWERS']",0,50000,2
softwarepersonnel.com,2,17,3,0,"['SOFTWARE', 'PERSONNEL']",0,0,2
sanantonioguide.com,2,15,3,0,"['SAN', 'ANTONIO', 'GUIDE']",0,0,3
frontlinemortgages.com,2,18,3,0,"['FRONT', 'LINE', 'MORTGAGES']",0,0,3
forwardmanagement.com,2,17,3,0,"['FORWARD', 'MANAGEMENT']",0,0,2
oilandgasnews.com,2,13,3,0,"['OI', 'LAND', 'GAS', 'NEWS']",0,500,4
amhfcu.com,2,6,3,0,"['AM', 'HF', 'CU']",0,50000,3
politicalrankings.com,2,17,3,0,"['POLITICAL', 'RANKINGS']",0,0,2
twistarsusa.com,2,11,3,0,"['TWI', 'STARS', 'USA']",0,0,3
klicknshop.com,2,10,3,0,"['KL', 'IC', 'KN', 'SHOP']",0,0,4
aknr.com,2,4,3,0,"['AK', 'NR']",0,5000,2
leebon.com,2,6,3,0,"['LE', 'EBON']",0,500,2
abudhabistopover.com,2,16,3,0,"['ABU', 'DHA', 'BI', 'STOPOVER']",0,0,4
therapycanhelp.com,2,14,3,0,"['THERAPY', 'CAN', 'HELP']",0,0,3
baltimorewashington.com,2,19,3,0,"['BALTIMORE', 'WASHINGTON']",0,0,2
schhomes.com,2,8,3,0,"['SCH', 'HOMES']",0,50,2
nwuinc.com,2,6,3,0,['NUNC'],2,0,1
driftgp.com,2,7,3,0,"['DRIFT', 'GP']",0,50,2
womenswealthmanagement.com,2,22,3,0,"['WOMENS', 'WEALTH', 'MANAGEMENT']",0,0,3
tmconnect.com,2,9,3,0,"['TM', 'CONNECT']",0,5000,2
rustyraven.com,2,10,3,0,"['RUSTY', 'RAVEN']",0,0,2
x-company.com,2,9,3,1,"['I', 'COMPANY']",1,5000,2
cifw.com,2,4,3,0,['IF'],2,50,1
getdrop.com,2,7,3,0,"['GET', 'DROP']",0,500,2
craftedcocktails.com,2,16,3,0,"['CRAFTED', 'COCKTAILS']",0,0,2
savvycaddie.com,2,11,3,0,"['SAVVY', 'CADDIE']",0,0,2
qualityassets.com,2,13,3,0,"['QUALITY', 'ASSETS']",0,0,2
forevermybaby.com,2,13,3,0,"['FOREVER', 'MY', 'BABY']",0,0,3
thirtysix.com,2,9,3,0,"['THIRTY', 'SIX']",0,5000,2
sustainablelandscapedesign.com,2,26,3,0,"['SUSTAINABLE', 'LANDSCAPE', 'DESIGN']",0,0,3
mercuryelectric.com,2,15,3,0,"['MERCURY', 'ELECTRIC']",0,0,2
greo.com,2,4,3,0,"['GR', 'EO']",0,5000,2
startfundraising.com,2,16,3,0,"['START', 'FUNDRAISING']",0,0,2
privateequityindia.com,2,18,3,0,"['PRIVATE', 'EQUITY', 'INDIA']",0,0,3
bookkeepingwizard.com,2,17,3,0,"['BOOKKEEPING', 'WIZARD']",0,0,2
marketplaceonline.com,2,17,3,0,"['MARKETPLACE', 'ONLINE']",0,50,2
vip-limousine.com,2,13,3,1,"['VIP', 'LIMOUSINE']",0,5000,2
omnibin.com,2,7,3,0,"['OMNI', 'BIN']",0,50,2
entertainmentconcierge.com,2,22,3,0,"['ENTERTAINMENT', 'CONCIERGE']",0,0,2
emolt.com,2,5,3,0,['MOLT'],1,500,1
surfonly.com,2,8,3,0,"['SUR', 'FONLY']",0,0,2
evolutiongaming.com,2,15,3,0,"['EVOLUTION', 'GAMING']",0,5000,2
printsourcing.com,2,13,3,0,"['PRINT', 'SOU', 'RC', 'ING']",0,0,4
codeofhonor.com,2,11,3,0,"['COD', 'EOF', 'HONOR']",0,50000,3
clubsinnyc.com,2,10,3,0,[''],10,0,1
practicando.com,2,11,3,0,"['PR', 'AC', 'TI', 'CAN', 'DO']",0,500000,5
dynamicsupport.com,2,14,3,0,"['DYNAMIC', 'SUPPORT']",0,500,2
gartentische.com,2,12,3,0,"['GARTEN', 'TIS', 'CHE']",0,50000,3
secondmother.com,2,12,3,0,"['SECOND', 'MOTHER']",0,50,2
digitalscrapbooks.com,2,17,3,0,"['DIGITAL', 'SCRAPBOOKS']",0,50,2
interstellartravel.com,2,18,3,0,"['INTERSTELLAR', 'TRAVEL']",0,5000,2
mways.com,2,5,3,0,"['MW', 'AYS']",0,500,2
eforbet.com,2,7,3,0,"['EF', 'OR', 'BET']",0,500,3
exerciseyourmind.com,2,16,3,0,"['EXERCISE', 'YOUR', 'MIND']",0,0,3
